date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:58:11	48502/48502	---M--	200	added ('OK')	application/rss+xml	etag:W/%22a42954e977de9480e123dfd18b2f9d09%22	https://www.archxilla.com/insights-and-observations?format=rss	C:/My%20Web%20Sites/Portfolio%20Site/www.archxilla.com/insights-and-observationsa409	(from https://www.archxilla.com/insights-and-observations)
11:58:11	565607/565607	---M--	200	added ('OK')	image/png	etag:CIaIjeOd14YDEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/1718235426406-NJ1CUL0DJK98O1J7H3M9/Header-BeanieBabies.png	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/1718235426406-NJ1CUL0DJK98O1J7H3M9/Header-BeanieBabies.png	(from https://www.archxilla.com/insights-and-observations)
11:58:11	96129/96129	---M--	200	added ('OK')	image/jpeg	etag:CO6n3ZKB4YMDEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/1705377200942-GOGBR6BU8FB859M9DRTO/Header-Furby2023.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/1705377200942-GOGBR6BU8FB859M9DRTO/Header-Furby2023.jpg	(from https://www.archxilla.com/insights-and-observations)
11:58:12	113336/113336	---M--	200	added ('OK')	image/jpeg	etag:CNOI95azw/sCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/1669175467220-FUVCQ9ZL276FH41QJEGD/Header-MonsterHigh.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/1669175467220-FUVCQ9ZL276FH41QJEGD/Header-MonsterHigh.jpg	(from https://www.archxilla.com/insights-and-observations)
11:58:12	110545/110545	---M--	200	added ('OK')	image/jpeg	etag:CPmp6aj33foCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/1665689065131-9I412Q2F9TOHKKNL0GXP/Header-DnDYahtzee.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/1665689065131-9I412Q2F9TOHKKNL0GXP/Header-DnDYahtzee.jpg	(from https://www.archxilla.com/insights-and-observations)
11:58:12	109558/109558	---M-Z	200	added ('OK')	text/html	etag:W/%2201267e4143eb37291231d026713367f8--gzip%22	https://www.archxilla.com/insights-and-observations/unusual-2000s-tcgs	C:/My%20Web%20Sites/Portfolio%20Site/www.archxilla.com/insights-and-observations/unusual-2000s-tcgs.html	(from https://www.archxilla.com/insights-and-observations)
11:58:12	136439/136439	---M--	200	added ('OK')	image/jpeg	etag:CI3DsaqSk/oCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/1663119335784-MPW45D425RZNT7M3ZH95/Header-2000sTCGs.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/1663119335784-MPW45D425RZNT7M3ZH95/Header-2000sTCGs.jpg	(from https://www.archxilla.com/insights-and-observations)
11:58:13	359243/359243	---M-Z	200	added ('OK')	text/html	etag:W/%22c479c073cf56cbf231b3550b7f6e1432%22	https://www.archxilla.com/insights-and-observations/disney-magic-enters-the-tcg-space	C:/My%20Web%20Sites/Portfolio%20Site/www.archxilla.com/insights-and-observations/disney-magic-enters-the-tcg-space.html	(from https://www.archxilla.com/insights-and-observations)
11:58:15	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Mon,%2003%20Aug%202026%2015:58:12%20GMT	http://static1.squarespace.com/static/62f2a61a63fd070566a92dd6/t/63c4f2a946f98b3c46a3f075/1673851573817/FbG8jziUsAECQud.jpg?format=1500w	C:/My%20Web%20Sites/Portfolio%20Site/static1.squarespace.com/static/62f2a61a63fd070566a92dd6/t/63c4f2a946f98b3c46a3f075/1673851573817/FbG8jziUsAECQud.8226f7.delayed	(from https://www.archxilla.com/tech-portfolio)
11:58:15	129232/129232	---M--	200	added ('OK')	image/jpeg	etag:CLqhn8iIk/oCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/1663116712403-VEZ5MK2TFSH3QMZRW6K6/Header-Lorcana-02.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/1663116712403-VEZ5MK2TFSH3QMZRW6K6/Header-Lorcana-02.jpg	(from https://www.archxilla.com/insights-and-observations)
11:58:15	132555/132555	---M--	200	added ('OK')	image/jpeg	etag:CMPb8oK/y/wCEAE=	https://images.squarespace-cdn.com/content/62f2a61a63fd070566a92dd6/1673851569505-WG1T1FCRO4PSTC5GUWWI/FbG8jziUsAECQud.jpg?content-type=image%2Fjpeg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/62f2a61a63fd070566a92dd6/1673851569505-WG1T1FCRO4PSTC5GUWWI/FbG8jziUsAECQudee8a.jpg	(from https://www.archxilla.com/tech-portfolio)
11:58:16	5952174/5952174	---M--	200	added ('OK')	image/gif	etag:CIi4kdSky/wCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/885a9b59-abe8-4cf6-8a27-09662ddad540/Rambert-Animation-Resized.gif	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/885a9b59-abe8-4cf6-8a27-09662ddad540/Rambert-Animation-Resized.gif	(from https://www.archxilla.com/tech-portfolio)
11:58:16	197555/197555	---M--	200	added ('OK')	image/gif	etag:CNWyjYbgv/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/e27a0b5c-de26-470b-945c-c583d15668e7/DnD-Overlay-Demo.gif	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/e27a0b5c-de26-470b-945c-c583d15668e7/DnD-Overlay-Demo.gif	(from https://www.archxilla.com/tech-portfolio)
11:58:17	3517277/3517277	---M--	200	added ('OK')	image/gif	etag:CMTk9pedy/wCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/d8b0d7d8-99ec-428f-963d-870ff454e594/edmund-walk-resized.gif	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/d8b0d7d8-99ec-428f-963d-870ff454e594/edmund-walk-resized.gif	(from https://www.archxilla.com/tech-portfolio)
11:58:17	396250/396250	---M--	200	added ('OK')	image/gif	etag:CJGQl46CtPoCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/1f3b3673-ca99-4904-9c61-890ee232dfd3/Hypnos-DealWithIt-GIF.gif	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/1f3b3673-ca99-4904-9c61-890ee232dfd3/Hypnos-DealWithIt-GIF.gif	(from https://www.archxilla.com/tech-portfolio)
11:58:18	4667309/4667309	---M--	200	added ('OK')	image/gif	etag:CNqnqfOEtPoCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/76cbe9d2-c755-4565-8a31-7c77979acc36/Dusa-GIF.gif	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/76cbe9d2-c755-4565-8a31-7c77979acc36/Dusa-GIF.gif	(from https://www.archxilla.com/tech-portfolio)
11:58:18	953755/953755	---M--	200	added ('OK')	image/gif	etag:CNG2lKOCtPoCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/9e9fe106-7832-4d4e-8b88-3077a4223a80/Zagreus-GuessDie-GIF.gif	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/9e9fe106-7832-4d4e-8b88-3077a4223a80/Zagreus-GuessDie-GIF.gif	(from https://www.archxilla.com/tech-portfolio)
11:58:18	4827308/4827308	---M--	200	added ('OK')	image/gif	etag:CKa9haCCtPoCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/20fe82b0-547a-4cf9-9f96-548b4bae74da/Thanatos-ThenPerish-GIF.gif	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/20fe82b0-547a-4cf9-9f96-548b4bae74da/Thanatos-ThenPerish-GIF.gif	(from https://www.archxilla.com/tech-portfolio)
11:58:21	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Mon,%2003%20Aug%202026%2015:58:17%20GMT	http://static1.squarespace.com/static/62f2a61a63fd070566a92dd6/62f514a0878db135814aca1c/62f55592cf1f7e47ba379115/1660254434703/PortConPlus-001.png?format=1500w	C:/My%20Web%20Sites/Portfolio%20Site/static1.squarespace.com/static/62f2a61a63fd070566a92dd6/62f514a0878db135814aca1c/62f55592cf1f7e47ba379115/1660254434703/PortConPlus-00126f7.png	(from https://www.archxilla.com/portfolio/portcon-plus)
11:58:21	319565/319565	---M--	200	added ('OK')	image/gif	etag:CInO3ZKCtPoCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/3b15d61f-4c7e-4568-94b7-edc294c928ce/Hypnos-Eyebrows-GIF.gif	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/3b15d61f-4c7e-4568-94b7-edc294c928ce/Hypnos-Eyebrows-GIF.gif	(from https://www.archxilla.com/tech-portfolio)
11:58:21	181928/181928	---M--	200	added ('OK')	image/png	etag:CMT2xdXhv/kCEAE=	https://images.squarespace-cdn.com/content/62f2a61a63fd070566a92dd6/1660254414182-HX5BY83IIFC0AXJNIT76/PortConPlus-001.png?content-type=image%2Fpng	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/62f2a61a63fd070566a92dd6/1660254414182-HX5BY83IIFC0AXJNIT76/PortConPlus-0015d45.png	(from https://www.archxilla.com/portfolio/portcon-plus)
11:58:21	181928/181928	---M--	200	added ('OK')	image/png	etag:CMDQjYruvfkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/1660189026404-5OLS1Q68010XKBWKW5RO/PortConPlus-001.png	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/1660189026404-5OLS1Q68010XKBWKW5RO/PortConPlus-001.png	(from https://www.archxilla.com/portfolio/portcon-plus)
11:58:21	210297/210297	---M--	200	added ('OK')	image/png	etag:CN6InPXkvfkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/925878fb-d98e-4195-b310-7de54699a405/PortConPlus-005.png	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/925878fb-d98e-4195-b310-7de54699a405/PortConPlus-005.png	(from https://www.archxilla.com/portfolio/portcon-plus)
11:58:22	152546/152546	---M-Z	200	added ('OK')	text/html	etag:W/%22d034612a5b3965842dd92710144614aa%22	https://www.archxilla.com/portfolio/portcon-plus?itemId=sxraj7yfvctvo61bkkkpij4u2uhwsm	C:/My%20Web%20Sites/Portfolio%20Site/www.archxilla.com/portfolio/portcon-plus7b85.html	(from https://www.archxilla.com/portfolio/portcon-plus)
11:58:22	152546/152546	---M-Z	200	added ('OK')	text/html	etag:W/%22d034612a5b3965842dd92710144614aa%22	https://www.archxilla.com/portfolio/portcon-plus?itemId=7gb9c520trkwllf8awmpbx7hdu340i	C:/My%20Web%20Sites/Portfolio%20Site/www.archxilla.com/portfolio/portcon-plus89c5.html	(from https://www.archxilla.com/portfolio/portcon-plus)
11:58:22	152546/152546	---M-Z	200	added ('OK')	text/html	etag:W/%22d034612a5b3965842dd92710144614aa%22	https://www.archxilla.com/portfolio/portcon-plus?itemId=nlh5e78ay45k6qjvh4p93s4bivv68c	C:/My%20Web%20Sites/Portfolio%20Site/www.archxilla.com/portfolio/portcon-plus82c1.html	(from https://www.archxilla.com/portfolio/portcon-plus)
11:58:23	51973/51973	---M--	200	added ('OK')	image/png	etag:CKrhj47Av/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/1660245406077-A1RNSODSYQEHIAYCENAT/PortConPlus-003.png	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/1660245406077-A1RNSODSYQEHIAYCENAT/PortConPlus-003.png	(from https://www.archxilla.com/portfolio/portcon-plus)
11:58:23	68703/68703	---M--	200	added ('OK')	image/jpeg	etag:CO6Ov+zkvfkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/d25af5b4-c3d5-40f6-814d-65fcbcd007d9/PortConPlus-004.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/d25af5b4-c3d5-40f6-814d-65fcbcd007d9/PortConPlus-004.jpg	(from https://www.archxilla.com/portfolio/portcon-plus)
11:58:25	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Mon,%2003%20Aug%202026%2015:58:22%20GMT	http://static1.squarespace.com/static/62f2a61a63fd070566a92dd6/62f514a0878db135814aca1c/62f57e9228ca391fad231535/1660257221652/PowerWordCasual-Logo.jpg?format=1500w	C:/My%20Web%20Sites/Portfolio%20Site/static1.squarespace.com/static/62f2a61a63fd070566a92dd6/62f514a0878db135814aca1c/62f57e9228ca391fad231535/1660257221652/PowerWordCasual-Logo26f7.jpg	(from https://www.archxilla.com/portfolio/power-word-casual)
11:58:25	972296/972296	---M--	200	added ('OK')	image/png	etag:CKyohKrjvfkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/1660186130473-E6058COEHNOOSIM0RQAO/PortConPlus-002.png	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/1660186130473-E6058COEHNOOSIM0RQAO/PortConPlus-002.png	(from https://www.archxilla.com/portfolio/portcon-plus)
11:58:25	138687/138687	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Aug%202026%2015:58:24%20GMT	https://images.squarespace-cdn.com/content/62f2a61a63fd070566a92dd6/1660255906760-F4K5BE4U9L2L8BW8GLW0/PowerWordCasual-Logo.jpg?format=1500w&content-type=image%2Fjpeg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/62f2a61a63fd070566a92dd6/1660255906760-F4K5BE4U9L2L8BW8GLW0/PowerWordCasual-Logo43a3.jpg	(from https://www.archxilla.com/portfolio/power-word-casual)
11:58:25	150820/150820	---M--	200	added ('OK')	image/jpeg	etag:CPLGjLHnv/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/7ccda33a-d0eb-477a-9480-1a94d2289c13/PowerWordCasual-Logo.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/7ccda33a-d0eb-477a-9480-1a94d2289c13/PowerWordCasual-Logo.jpg	(from https://www.archxilla.com/portfolio/power-word-casual)
11:58:26	79692/79692	---M--	200	added ('OK')	image/jpeg	etag:CMCkwePnv/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/2de28f87-74ab-4193-89dd-deb73c3c4324/PowerWordCasual-WIP-1024x576.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/2de28f87-74ab-4193-89dd-deb73c3c4324/PowerWordCasual-WIP-1024x576.jpg	(from https://www.archxilla.com/portfolio/power-word-casual)
11:58:26	125653/125653	---M--	200	added ('OK')	image/jpeg	etag:CIOEi9jnv/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/66a4a82d-d4c4-4840-832d-d0901f8b1fb0/PowerWordCasual-Brainstorm-1024x768.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/66a4a82d-d4c4-4840-832d-d0901f8b1fb0/PowerWordCasual-Brainstorm-1024x768.jpg	(from https://www.archxilla.com/portfolio/power-word-casual)
11:58:26	747159/747159	---M--	200	added ('OK')	image/gif	etag:CJ69pqDov/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/df1ceb6a-25c1-4e4e-9cc9-544abf6a8551/PowerWordCasual-Logo-v2.gif	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/df1ceb6a-25c1-4e4e-9cc9-544abf6a8551/PowerWordCasual-Logo-v2.gif	(from https://www.archxilla.com/portfolio/power-word-casual)
11:58:26	93418/93418	---M--	200	added ('OK')	image/jpeg	etag:CJWWm5SSyfkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/f803ad9a-7551-498a-8e8b-6e63ca7e31bf/PowerWordCasual-Stream-01-copy.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/f803ad9a-7551-498a-8e8b-6e63ca7e31bf/PowerWordCasual-Stream-01-copy.jpg	(from https://www.archxilla.com/portfolio/power-word-casual)
11:58:27	106856/106856	---M--	200	added ('OK')	image/jpeg	etag:CLe41ZSSyfkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/efa86b23-8dc7-4c30-b8b6-299c02549af8/PowerWordCasual-Splash-1024x546.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/efa86b23-8dc7-4c30-b8b6-299c02549af8/PowerWordCasual-Splash-1024x546.jpg	(from https://www.archxilla.com/portfolio/power-word-casual)
11:58:27	1443879/1443879	---M--	200	added ('OK')	image/png	etag:CL2rjZiSyfkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/2c8a91e0-1943-47f4-93a1-13b9a318e7a5/PowerWordCasual-FiveHit.png	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/2c8a91e0-1943-47f4-93a1-13b9a318e7a5/PowerWordCasual-FiveHit.png	(from https://www.archxilla.com/portfolio/power-word-casual)
11:58:29	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Mon,%2003%20Aug%202026%2015:58:26%20GMT	http://static1.squarespace.com/static/62f2a61a63fd070566a92dd6/62f514a0878db135814aca1c/62f5ab92911fcc04a46b6963/1660268934191/PCM-Home-Graphics-Square_PortCon-Home-Square.jpg?format=1500w	C:/My%20Web%20Sites/Portfolio%20Site/static1.squarespace.com/static/62f2a61a63fd070566a92dd6/62f514a0878db135814aca1c/62f5ab92911fcc04a46b6963/1660268934191/PCM-Home-Graphics-Square_PortCon-Home-Square26f7.jpg	(from https://www.archxilla.com/portfolio/portcon-home)
11:58:29	202937/202937	---M--	200	added ('OK')	image/jpeg	etag:CJPg0Z+SwPkCEAE=	https://images.squarespace-cdn.com/content/62f2a61a63fd070566a92dd6/1660267451504-YVPJ3FCWY4O4KASI4631/PCM-Home-Graphics-Square_PortCon-Home-Square.jpg?content-type=image%2Fjpeg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/62f2a61a63fd070566a92dd6/1660267451504-YVPJ3FCWY4O4KASI4631/PCM-Home-Graphics-Square_PortCon-Home-Squareee8a.jpg	(from https://www.archxilla.com/portfolio/portcon-home)
11:58:29	1400294/1400294	---M--	200	added ('OK')	image/png	etag:CI+PvcCTyfkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/34be4623-c446-49fb-835e-a9686d5c1315/PowerWordCasual-FiveHit-Pokemon.png	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/34be4623-c446-49fb-835e-a9686d5c1315/PowerWordCasual-FiveHit-Pokemon.png	(from https://www.archxilla.com/portfolio/power-word-casual)
11:58:29	202937/202937	---M--	200	added ('OK')	image/jpeg	etag:CJib+raSwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/d5a4918a-2b5b-421d-8042-5ae215854ec8/PCM-Home-Graphics-Square_PortCon-Home-Square.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/d5a4918a-2b5b-421d-8042-5ae215854ec8/PCM-Home-Graphics-Square_PortCon-Home-Square.jpg	(from https://www.archxilla.com/portfolio/portcon-home)
11:58:29	131670/131670	---M--	200	added ('OK')	image/jpeg	etag:CPyw6/SSwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/d8415bb2-3bcc-49a4-b11c-fb7bdfd8d5ca/PCM-Home-ArtDev-01.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/d8415bb2-3bcc-49a4-b11c-fb7bdfd8d5ca/PCM-Home-ArtDev-01.jpg	(from https://www.archxilla.com/portfolio/portcon-home)
11:58:30	153098/153098	---M--	200	added ('OK')	image/jpeg	etag:CKTE2YWTwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/882d54f0-56fa-4c72-81d4-ece4a906c500/PCM-Home-ArtDev-02-1024x576.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/882d54f0-56fa-4c72-81d4-ece4a906c500/PCM-Home-ArtDev-02-1024x576.jpg	(from https://www.archxilla.com/portfolio/portcon-home)
11:58:30	128864/128864	---M--	200	added ('OK')	image/jpeg	etag:COTO55WTwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/be8fb4a3-7ea3-4294-b636-9258d4f4f75e/PCM-Home-ArtDev-03-1024x576.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/be8fb4a3-7ea3-4294-b636-9258d4f4f75e/PCM-Home-ArtDev-03-1024x576.jpg	(from https://www.archxilla.com/portfolio/portcon-home)
11:58:30	120475/120475	---M--	200	added ('OK')	image/jpeg	etag:CLq9hdCTwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/5b37abbb-10be-4a86-a45a-94642b112f66/PCM-Home-KeyArt-Resized.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/5b37abbb-10be-4a86-a45a-94642b112f66/PCM-Home-KeyArt-Resized.jpg	(from https://www.archxilla.com/portfolio/portcon-home)
11:58:31	91817/91817	---M--	200	added ('OK')	image/png	etag:CKSS/7iUwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/420d496b-fd33-404f-8a04-b1c44ce9b846/PCM-Home-Logo-Development.png	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/420d496b-fd33-404f-8a04-b1c44ce9b846/PCM-Home-Logo-Development.png	(from https://www.archxilla.com/portfolio/portcon-home)
11:58:31	138731/138731	---M--	200	added ('OK')	image/jpeg	etag:CJ/wvJSVwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/049afa5d-7e0e-414e-93bb-fbaf2beda764/PCM-Home-WebPage-01-797x1024.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/049afa5d-7e0e-414e-93bb-fbaf2beda764/PCM-Home-WebPage-01-797x1024.jpg	(from https://www.archxilla.com/portfolio/portcon-home)
11:58:31	78801/78801	---M--	200	added ('OK')	image/jpeg	etag:CKfT2ceVwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/af8d3163-c156-4182-bd05-2da5c22b1333/PCM-Home-WebPage-02-797x1024.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/af8d3163-c156-4182-bd05-2da5c22b1333/PCM-Home-WebPage-02-797x1024.jpg	(from https://www.archxilla.com/portfolio/portcon-home)
11:58:31	325105/325105	---M--	200	added ('OK')	image/png	etag:CIqU9uWVwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/6202280a-88b0-4073-86c7-f0fc4afefbd2/PCM-Patreon.png	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/6202280a-88b0-4073-86c7-f0fc4afefbd2/PCM-Patreon.png	(from https://www.archxilla.com/portfolio/portcon-home)
11:58:33	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Mon,%2003%20Aug%202026%2015:58:30%20GMT	http://static1.squarespace.com/static/62f2a61a63fd070566a92dd6/62f514a0878db135814aca1c/62f583c5d89b58390211605c/1660270968631/Cards-01.jpg?format=1500w	C:/My%20Web%20Sites/Portfolio%20Site/static1.squarespace.com/static/62f2a61a63fd070566a92dd6/62f514a0878db135814aca1c/62f583c5d89b58390211605c/1660270968631/Cards-0126f7.jpg	(from https://www.archxilla.com/portfolio/character-cards)
11:58:33	122986/122986	---M--	200	added ('OK')	image/jpeg	etag:CNPovJWWwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/841722d3-e7d9-4dc4-8c61-675b8205c3de/PCM-Home-Flowchart-Resized.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/841722d3-e7d9-4dc4-8c61-675b8205c3de/PCM-Home-Flowchart-Resized.jpg	(from https://www.archxilla.com/portfolio/portcon-home)
11:58:33	394057/394057	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Aug%202026%2015:58:32%20GMT	https://images.squarespace-cdn.com/content/62f2a61a63fd070566a92dd6/1660257233629-X5F21YG8XX849FIAW3JA/Cards-01.jpg?format=1500w&content-type=image%2Fjpeg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/62f2a61a63fd070566a92dd6/1660257233629-X5F21YG8XX849FIAW3JA/Cards-0143a3.jpg	(from https://www.archxilla.com/portfolio/character-cards)
11:58:34	400643/400643	---M--	200	added ('OK')	image/jpeg	etag:CMm0uOHtv/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/8ef5f0cc-d32d-401d-9f0d-7f9c7ce7f189/Cards-01.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/8ef5f0cc-d32d-401d-9f0d-7f9c7ce7f189/Cards-01.jpg	(from https://www.archxilla.com/portfolio/character-cards)
